A B C
0.2966465755075056 8.215351682122073 0.0
2.2743251214365543 2.676311819710347 0.0
-0.1899083154710144 -1.6920039925539805 0.0
0.5017559657035915 0.5035642314719988 0.0
-1.303282853707715 0.14172738090344217 0.0
3.571729414914723 5.757637994178371 0.0
-1.635018936831067 -2.1460116075197533 0.0
0.9246077274807619 3.471746495759286 0.0
0.7903767437541942 1.7223034249347668 0.0
2.5978716575431324 3.841051741496392 0.0
-1.4381762806692926 -1.7838984357053342 0.0
-0.09633914743526995 -6.165938836717552 0.0
-0.9467761036221285 -4.0912598814869225 0.0
0.258205949628737 -1.6144264305195772 0.0
-0.9903042152035688 -7.597510142985616 0.0
1.7008615467917103 3.2841807702346917 0.0
0.7585213456437773 -0.4006079566445093 0.0
-1.771369628662724 3.5951228960343964 0.0
3.686421139092717 9.509775059867978 0.0
-0.19964279840286858 -1.759944267880745 0.0
1.4284164242241912 3.212791111240256 0.0
1.084959277711556 -8.578800199848688 0.0
2.061140726565299 0.2051886064414281 0.0
1.9981984448030774 -2.5152252433257654 0.0
2.0354151557636335 2.0796642352100787 0.0
1.2165479944527626 -3.9752105334795065 0.0
3.302466137458024 3.650630978765948 0.0
-0.27671412599432577 -1.6255413214703363 0.0
2.3959409796420306 11.48148394881288 0.0
2.1679803855137214 0.05796225490334439 0.0
1.7899997544521324 1.2554905582891114 0.0
0.974763542426105 -0.8733584387713196 0.0
1.4385538037136134 -5.262263916978391 0.0
0.07351880889087548 0.6836353827769533 0.0
1.224389382169933 4.078071101034688 0.0
-2.090233173695282 -4.479653326918558 0.0
1.6061349766196644 4.108192542819916 0.0
2.1017085950605523 0.08569118584594948 0.0
-1.1365098187337557 -3.7502216415404632 0.0
0.6705192424359147 -0.7260653947446645 0.0
0.6179786359976351 0.9003857211926264 0.0
0.8047763202969302 0.7604903274533514 0.0
-0.7675207500515482 -1.9292353711203627 0.0
0.2764501373839785 2.4791583372050567 0.0
-0.6844252546490699 -4.010882452857253 0.0
3.446488067318849 -0.3750749849681041 0.0
1.2934725638106506 -2.3924034085839456 0.0
0.4690871255122899 4.653801773627893 0.0
0.5047305182334689 4.767244098882432 0.0
-1.329444529971493 -10.911832434283212 0.0
-0.47930839468741304 -6.880788685833742 0.0
2.150727254782944 -2.5168611907332252 0.0
1.6918995812994806 5.849585104342753 0.0
-1.198057528172284 -1.6683272262519684 0.0
0.17045802093435114 -0.8604167761169812 0.0
0.766126717221075 -0.6558044343714118 0.0
2.0672453849730217 3.4464761748272794 0.0
-1.5455165528922703 -1.9375306069393252 0.0
1.7550327130008159 7.226390656277059 0.0
-0.35108415960434547 -1.7202156408701978 0.0
-1.6599041115564628 -6.98557563271094 0.0
1.1745276326578102 -1.3025196031531814 0.0
1.8015863106862442 4.079660716031887 0.0
2.459244970612576 5.007869433117281 0.0
1.1693940808387304 0.8823637753692174 0.0
0.3228558946678528 0.27796589747942846 0.0
-0.61839723572062 0.15877342220575474 0.0
0.16425971215395363 2.5360750198151765 0.0
1.670284604644414 4.787443430604267 0.0
1.6312345234090064 1.069593039942136 0.0
-0.09368048350804248 4.3105738449871005 0.0
1.7882258233029789 -0.17769502669187354 0.0
-0.4874371036729519 -6.606738371655517 0.0
-2.7644570319859865 -8.641041863128553 0.0
-0.8840443802638762 1.6693251776417153 0.0
-1.837798779551035 -2.9036960723226986 0.0
3.072264142470794 8.22023328133708 0.0
1.3883316306398341 3.569297857047113 0.0
-1.2846986864109065 -0.07212537234080152 0.0
-0.21934235466656204 -0.05792494131741055 0.0
3.3072576664436353 4.44053114429668 0.0
3.666134333788717 7.212120718865142 0.0
-0.982000613195698 -1.3045182842938075 0.0
2.2897104788870104 4.274343518752971 0.0
-0.6048350425935274 -6.907830417895593 0.0
1.998247437644114 4.57498664010293 0.0
-0.1511808107060455 0.42698320143198865 0.0
0.28038094950958936 -5.6214765861468186 0.0
0.37547052608333564 -0.2931502785523836 0.0
3.7743184730928014 8.436647438214786 0.0
1.5885842264843968 2.5928740787775237 0.0
4.736186707360452 7.1866175141237525 0.0
2.7385196422321907 4.924575470129405 0.0
-1.2467245221323218 -8.276259549613329 0.0
0.9608455655232462 0.39782183966689455 0.0
-1.1121567795287497 5.984716561967696 0.0
0.6643276388200894 -1.592439042696148 0.0
-1.1818822480831446 -0.6324790064206525 0.0
2.3140404139126662 4.74949394941187 0.0
0.25800490425138856 -3.3782151958321274 0.0
1.9438925555645312 4.622305218803554 0.0
2.004821792815787 4.507610267202425 0.0
-0.8004716169002621 -0.3941319809823831 0.0
1.128045361183254 0.5624587953068794 0.0
1.8656831138256333 4.897840661604421 0.0
0.3994349872296986 3.308095565132212 0.0
-0.021743457911095332 -2.4188227372890054 0.0
0.7509090384048183 -3.8988412943408077 0.0
1.8534230518886012 2.9587511839883325 0.0
3.738967609675994 1.8862071940795424 0.0
-2.09725248428537 -0.40511474481960486 0.0
1.1685811898355838 1.8943247723713834 0.0
-0.7298727779413401 -0.9879223808512103 0.0
0.7097697630374981 -0.9918145961682894 0.0
3.233788357978528 -1.9443809709612774 0.0
-1.0193447702043263 -2.9977970746145157 0.0
-1.3194756207905276 -9.170517701030906 0.0
-1.9292988037669438 -7.731625808977208 0.0
-0.14064520600259356 -0.002204495389350747 0.0
4.14200295445011 8.370454287088242 0.0
1.4786362710901262 7.084273957459495 0.0
2.8654039495085986 5.828695716861351 0.0
3.078551808542229 4.092540608555236 0.0
-0.5310685108489774 -2.8806407948637576 0.0
-1.1061506582006366 5.604547908748169 0.0
3.3710185502203833 7.5084979797386735 0.0
1.2044685045638774 0.7319988417090869 0.0
-0.5828115168112684 -3.43751194894565 0.0
3.766508889069343 5.462291298424343 0.0
3.9913518872420517 12.914928378883028 0.0
-0.3501335630396514 -1.7499194794262598 0.0
-0.25257163358787493 -3.4669931685569653 0.0
1.3969868713136366 2.698491271792474 0.0
1.9787491971049347 5.906367602720117 0.0
-0.07306772428222685 -0.35750297578392565 0.0
-2.6880555384872373 -5.729177374202611 0.0
1.1687873038556462 -4.5930340385476995 0.0
3.6220482709132495 4.534787308733943 0.0
-2.8116917530770804 -4.283333444556848 0.0
0.4512554164861331 -1.9643647814627716 0.0
2.788852134698958 2.884048650485367 0.0
3.3526397756855886 1.7291008965028314 0.0
-0.3167450610398239 0.29309775754130996 0.0
-1.953503338284163 -6.1478974338344665 0.0
0.24202600371760818 2.3355925744838206 0.0
3.712879730643364 4.706507103889514 0.0
-0.6989633350990714 -9.712130233441538 0.0
-1.0889386154912764 -8.999493043573333 0.0
2.473511345900693 6.383200087563297 0.0
-1.1419409778575895 -4.468222468796469 0.0
0.48926379063130576 -0.09919701717988572 0.0
0.6405347836590596 0.13814250510395432 0.0
-0.16291567694869524 2.3056008365095932 0.0
2.490765122805256 -0.5247503433681038 0.0
0.04442734684443095 -0.5629525982717076 0.0
-0.7478365766839812 6.526493019316065 0.0
1.6129603387272209 6.401197214950955 0.0
1.2992048237707763 1.6940580554358629 0.0
1.764269278687832 5.237682462381329 0.0
1.736595046929735 -2.38153171362792 0.0
-1.6747301595076234 -9.434162300322885 0.0
-1.4248234505370743 -4.716156537078228 0.0
3.243685347174891 9.884800844857534 0.0
-0.8507911874643788 2.396955033230217 0.0
0.3966502806189316 -2.2749081770884145 0.0
2.1228611737196745 2.379006674193312 0.0
1.6231913648272203 0.8793454779927528 0.0
-0.6115754993108258 3.552607269283881 0.0
1.9359456952708969 0.9319679046840157 0.0
1.249800690562127 3.7114556098003324 0.0
-1.221043356544655 -2.2167179364088976 0.0
2.1691322539326183 0.08070430634825876 0.0
-1.9957318612306287 -7.410402675875487 0.0
0.6126220910597583 -4.263903879500179 0.0
-0.1804146748476505 -1.3032460831523127 0.0
1.2707427908221696 -0.0910673357408629 0.0
-2.9930560013825858 0.18659436736771384 0.0
2.131091309724723 3.2642515816746807 0.0
-0.512212655875345 0.35810051691548805 0.0
1.842877067558004 2.4374432293628514 0.0
0.2112800725087831 -1.0079788166313324 0.0
-0.26949968227695464 -3.049006294092348 0.0
-0.2839241385558462 -5.964404449214361 0.0
0.1992384638519713 -3.2371831351416134 0.0
-1.2914503625522777 -5.023804921927896 0.0
-1.058882867347021 1.0127780232870598 0.0
0.690162639179467 1.6220840068717415 0.0
-2.5054261841788223 -6.292807779771419 0.0
2.732941226683111 3.3993967710707254 0.0
1.3205177870957616 0.2962726977584076 0.0
1.6391135873915834 1.8880742590045565 0.0
0.7138916298775513 7.126137781095186 0.0
1.327497796756001 4.098817887829023 0.0
0.3922701551061163 0.10184995358941651 0.0
-0.8552663787242807 -0.2854437340718101 0.0
3.153952771250455 1.3054673658542941 0.0
0.93431953136856 0.752822249200566 0.0
0.07881739534693877 -1.9962012071559263 0.0
1.1011685383074379 3.16769568324283 0.0
0.9513736473029215 -1.1231117743500847 0.0
0.24608078378217124 -3.125231162203524 0.0
3.519040255601375 4.208766251633192 0.0
2.4884925697895115 0.1894762731123496 0.0
1.021220832838819 5.862653010507355 0.0
-0.7450438604668776 -4.2803137294379505 0.0
2.0902656622127282 5.560259617075113 0.0
2.1209762966562042 -2.116884886793916 0.0
-1.373315149654342 2.9643584421163442 0.0
1.9672367408032878 2.2423371215084575 0.0
1.7808916263466732 1.8596941574287529 0.0
-0.6111760809007447 1.1003008002847126 0.0
-0.5236470297553635 -0.35034451696276037 0.0
-1.5345998395799292 -2.7338073073685796 0.0
1.630391766941675 2.9663837059512086 0.0
-0.267241740430739 -0.7812418239568011 0.0
2.229265679193675 0.5716769989524775 0.0
-0.8489300223595297 -7.953812889055698 0.0
-1.8161980675435716 -0.8395027444281844 0.0
-2.283091577285536 -7.307331832816944 0.0
1.7080002554826401 1.8498521793812328 0.0
1.1119155271299723 -3.447998706034247 0.0
3.085127631795798 7.157296039932024 0.0
1.633624789556364 -1.9472207050969463 0.0
2.871701036418702 4.070718517042259 0.0
-3.048209486064187 -1.0419232862434522 0.0
1.5412506004544542 10.821994969964937 0.0
3.729960252184807 0.1252540891702575 0.0
2.482072512025034 2.172255465052718 0.0
-2.7836931120902797 -5.091503437317391 0.0
1.661437489004848 -1.6781640122904853 0.0
-0.32002078080377183 -0.2879474241009503 0.0
2.485143373869359 1.5473736062029204 0.0
-2.0580778186038393 -5.00886477441183 0.0
1.3738109146336042 -2.808367203987911 0.0
3.7494839811107146 1.3936519716860838 0.0
2.027985669573237 5.141099673778447 0.0
2.6900679065797966 6.51638679741748 0.0
0.9868000088531353 -2.3140881779174958 0.0
-0.13273905015146203 -1.9839439296119843 0.0
2.3976160543399008 6.887164528794736 0.0
-0.4570915427321738 -2.402705295555132 0.0
1.5231766617566507 5.6733761579396225 0.0
-0.035456977694245495 -0.5527547496324916 0.0
0.7612820680791035 1.9273624268891982 0.0
-1.8608152190046847 -5.798293047458113 0.0
1.382356539239295 -3.488835651451601 0.0
2.6110318734154765 4.407733777594032 0.0
-0.5262438779187724 -0.9833832503269864 0.0
-0.8034755642531852 -0.9218078432398484 0.0
1.2370536162665196 12.69099423337316 0.0
0.1487405307391888 3.8746142322724584 0.0
-0.2689615905344178 0.83729915637201 0.0
-1.6711052963125042 -3.850977863822071 0.0
2.8483115090113174 8.78104771896465 0.0
0.7728929307636648 -2.5447838903346454 0.0
1.8498098782444141 0.8288062127502531 0.0
-0.728807184144137 -7.137972206611725 0.0
-0.051889055739047896 4.908650203705551 0.0
3.485624799500678 2.4661095815974683 0.0
1.9390194243187548 0.687092664239934 0.0
0.9419516659261984 4.170862282299132 0.0
-0.7783282184460409 1.647316802046105 0.0
0.7941123688150088 -1.070648060720627 0.0
1.8539691439031079 4.182082563801633 0.0
0.5381711629713183 4.507894923739631 0.0
0.9063637824158681 0.5456214909497791 0.0
2.861813138165477 9.222784879135837 0.0
0.4552868800510842 -1.207522343148025 0.0
0.17528488911823548 -3.1121294201955987 0.0
-1.5014650873545454 -0.07073655387556377 0.0
0.5635646596471023 0.8372132595770911 0.0
-0.9413308422394893 -6.180171899601073 0.0
3.3066147295466175 7.412345642562906 0.0
0.13715974104161333 4.10312590745704 0.0
1.7170874158346359 3.058825076119038 0.0
2.095704277920667 3.2062666707449385 0.0
-0.6001956837838598 -4.985333577728642 0.0
0.07669995987063105 -2.327778705613239 0.0
1.503227496714762 -3.3535689482244457 0.0
-1.0266214151052497 -2.5180838483113384 0.0
-0.16843045901179088 1.6533660130219727 0.0
-0.4506360943329828 -0.6231805642952402 0.0
3.5252113644331535 6.987831420376483 0.0
0.4790955826814638 0.8643277571353034 0.0
2.5455235961581906 5.028225372171048 0.0
1.537978452774388 3.2047271502802004 0.0
-1.0577855114883166 -6.4126755310153 0.0
1.142967501479273 -1.5430010828607834 0.0
1.3891423046965596 5.661241318935875 0.0
3.5548700778097326 2.5432094587653844 0.0
2.195365490027238 -2.451709386165944 0.0
0.05360585441281174 -2.7675508657820056 0.0
1.0006615136043122 0.9473752987867795 0.0
-0.6441372256347075 -2.5168412506271935 0.0
0.6184136300659129 -2.0436874155415308 0.0
3.96731462534552 1.785379946202589 0.0
1.9714336487710638 7.200782698742483 0.0
2.531272892335889 2.132665233942217 0.0
0.9538769706308456 1.1559533916080236 0.0
2.0682293405823016 0.9663034550162108 0.0
-0.3472712740545054 -2.643745010847541 0.0
1.8994097108718586 2.9812200566840126 0.0
0.8430664385870914 2.168134075856586 0.0
4.593484264245776 4.647089496442073 0.0
1.239045217067882 2.850818140943975 0.0
1.2351196743848551 4.495827758376426 0.0
0.18251019529060863 -2.3166593543461667 0.0
-3.290928112710338 -10.044832888741034 0.0
-0.9722686996794039 -0.12722841522898465 0.0
-0.6869284416822103 -3.423313836723427 0.0
-1.3478292254146855 -6.124597721588307 0.0
0.4186263655503316 -1.3686524403319975 0.0
2.5181163197142498 6.0389926844061295 0.0
1.1397877103337426 1.062950217350749 0.0
0.0762273763920922 2.3091954749124737 0.0
1.228333167459667 0.4007595918779141 0.0
0.44293002756133815 -5.306927059834944 0.0
1.4994347011413094 5.959941002429326 0.0
-0.2975205706264332 0.1999660234188806 0.0
0.5631682849069594 4.4044634948982075 0.0
-0.25356592530309596 0.27735485410374294 0.0
-1.0300216866700294 1.76509674340541 0.0
1.3913440658864633 7.141333838740963 0.0
0.8210210885709172 1.3281898201577658 0.0
-0.9030800936127741 -2.0942188840183342 0.0
1.4570199387271454 5.288622713117011 0.0
0.37669857277855057 2.4374699276164455 0.0
0.8109426943202276 -1.996846865282992 0.0
1.857901175099866 5.15669889616424 0.0
1.7023470162430256 -5.873587089797931 0.0
-1.7717861315961998 -2.313858910612609 0.0
3.490971656926764 12.565319444521247 0.0
-1.4637852662722555 -5.241674876790426 0.0
1.6409949639781924 2.563875247843303 0.0
2.14920425560738 -3.3057836654378425 0.0
-0.9740898730786054 -0.9438380913610889 0.0
3.6433103849789736 4.837227102361735 0.0
-1.5639928074323675 -2.1838217339072274 0.0
-0.20662760643885902 6.161684115111063 0.0
0.7259151984144498 -4.701808905377064 0.0
0.6296438709498315 0.8353342509638448 0.0
1.2248905028007326 2.602233554506255 0.0
1.002854512243102 -5.1126235939968065 0.0
2.7513028937827286 6.782613485883271 0.0
3.774442062720231 0.49448556610531036 0.0
0.38238430905139864 -0.14113303006222822 0.0
3.1283776053172274 2.1645767677868104 0.0
2.5170050376813062 8.103358940716584 0.0
-0.2519361674135081 2.775025195012918 0.0
-0.33403585805390135 -0.12302349715650851 0.0
1.8079038468955724 -3.947411879645082 0.0
-0.5229911151669273 -2.3345683365140544 0.0
2.928017676563988 2.2228585197770903 0.0
4.760552644369551 2.2911322945752035 0.0
1.2158784218076018 0.5927357894118809 0.0
2.9847168999035656 1.783460774611304 0.0
1.4436753207204531 3.272363122131069 0.0
0.20305631851979355 -3.2528549036076564 0.0
2.1218371592951883 7.3047244726485 0.0
1.8901944578526382 3.258966866220981 0.0
1.0489977216821011 5.051221050606908 0.0
2.1896640371044356 11.73595856501123 0.0
1.6745521826723342 -0.8949075686415928 0.0
2.304645649647039 2.058892243019267 0.0
0.34670361998892163 -1.165709649256744 0.0
2.8403139302178295 0.5813601463278555 0.0
2.7152261379448883 3.8054620854082533 0.0
1.3766787594054208 -2.1938052750915675 0.0
2.8742021576789236 1.5766582771068136 0.0
2.941763210776112 9.976120991126086 0.0
-0.4693441681080266 -0.5319328785710817 0.0
0.39150974051448595 0.48174056105676344 0.0
1.2420760109370126 2.6292606924283897 0.0
1.8262786388261798 -0.9155708157067306 0.0
0.4335965692886885 -3.2672913827460537 0.0
1.3797129223313713 -1.0087005186052478 0.0
2.228340081623962 7.201474182163108 0.0
1.7114661243268627 2.8914894736975754 0.0
0.3677996436632923 -2.598654706885948 0.0
1.8105050937029104 2.150931014255973 0.0
0.8831774684408036 0.09652367848521193 0.0
-0.7266322440226451 -3.9541020912786307 0.0
7.342125958860786 8.98519446617259 1.0
4.619487665173608 5.068567400080461 1.0
5.6665731831347514 7.9033809003639055 1.0
2.477949885743717 10.384338357003987 1.0
5.360856614482742 6.651704721256784 1.0
6.646863939766687 1.6535205471969894 1.0
8.010960021048728 6.871310970743691 1.0
2.316105238596971 3.9815471604405217 1.0
2.3016000362547664 8.903791696599338 1.0
5.462667782734856 7.901692077990337 1.0
7.617925342159953 11.129522047937783 1.0
2.4776371567522655 5.740511154621115 1.0
5.886011226270667 15.02999351722252 1.0
1.656063011786645 2.9455911303173314 1.0
5.574502792234483 12.240793447489889 1.0
4.232992194509961 3.579592349703257 1.0
3.5100863058047866 6.448204133717155 1.0
7.917166170815574 9.770782957116424 1.0
7.69485936398455 10.959155461457355 1.0
2.3676570044529335 9.748232592833364 1.0
7.783307640197488 14.24688600362889 1.0
7.809867185870175 9.096517675690414 1.0
7.674257710976357 13.136681932043707 1.0
4.514605993256392 9.257730279224296 1.0
3.518088514356064 7.609047842689746 1.0
2.4355035708811053 4.287456519278946 1.0
6.665018490535922 5.739742460645411 1.0
9.600766902745336 20.9743307181739 1.0
5.448115385325125 0.3295770518610164 1.0
3.415205448213995 6.022163855068411 1.0
3.0650619129214975 8.602834772171846 1.0
5.141087174887261 8.03539395327411 1.0
5.813821987215702 7.230358284627362 1.0
5.119913028564444 7.290777487831422 1.0
6.124470899257643 8.037396338023758 1.0
1.0581798941076466 3.194667058964085 1.0
2.356851012659144 7.501567819629485 1.0
6.795194006720551 6.880658224924087 1.0
3.9429409539979523 10.262265586231138 1.0
4.430389843592861 3.003418701700865 1.0
3.8947490771682847 5.389854279134508 1.0
4.038023383682918 10.184020055834598 1.0
3.0309486666694285 5.651697774405363 1.0
2.066321681529944 2.832981850531942 1.0
6.003185054696141 9.97940983771748 1.0
3.4053346993930225 3.222195170639433 1.0
1.4868356710750046 0.12163357483231607 1.0
7.727993163687765 16.59140189382358 1.0
5.866400351427283 10.283475853945767 1.0
6.653220217520648 8.186759730931545 1.0
3.459993489933988 2.1130302334820943 1.0
5.700603548930482 14.439446951978336 1.0
3.68879913966933 4.651891543707637 1.0
6.299626392323701 7.910262226059665 1.0
7.596141624638354 12.35614304032414 1.0
7.166727794129508 6.043242759885668 1.0
3.273618939766564 10.935002914324652 1.0
11.55856290934475 17.25763452079508 1.0
5.449228027314925 6.048776819853217 1.0
6.472357304277707 12.972377313239877 1.0
7.955554922606834 9.64459603765626 1.0
2.559596893198891 2.8207963578612505 1.0
7.061948139638518 10.841066144974576 1.0
6.004782536838386 11.172723762832085 1.0
1.0399737163994325 6.798408494250612 1.0
3.5437595175662127 1.8871116135033006 1.0
7.0575101456755975 10.373045011230841 1.0
4.341972747020962 6.577742182785051 1.0
5.431676272837578 7.921805349324667 1.0
7.149549960165998 13.15594484187498 1.0
0.7349827013506305 1.1128577246284808 1.0
4.948509901880736 14.375874680896054 1.0
5.547984151908089 10.539028170014573 1.0
4.53213110047812 6.318968474746505 1.0
6.297063901292798 12.5264153360082 1.0
2.2196667799115355 7.680343648634625 1.0
6.226788138217421 7.630231963576681 1.0
7.819480410532208 7.305288865229212 1.0
5.6084294638188394 7.0831564609844655 1.0
4.4458884061007495 15.156831116895447 1.0
6.93586995005723 4.20482296083172 1.0
7.470524555745902 10.788699570937785 1.0
6.703639923852416 10.51941149972904 1.0
7.868098504130975 14.038735775518706 1.0
5.6064665851189535 7.978832227945805 1.0
3.1916379709651768 8.482194567909145 1.0
5.802771338183989 10.49181331464154 1.0
7.313662077302771 15.128932289324926 1.0
6.0064379264619205 8.735149600494125 1.0
5.932134394132944 3.6861677463618134 1.0
7.534203256232926 15.465116270294525 1.0
3.961687272160874 5.85818101849953 1.0
2.1387099406088597 -1.3045265349069197 1.0
7.222222685368639 7.543564282222202 1.0
5.546122703684824 11.487277006922039 1.0
6.636340903948579 5.163002893539529 1.0
3.8554222101781033 6.505901167796888 1.0
8.725861779566394 12.620389880692139 1.0
3.96417684998746 7.404691702262101 1.0
3.349618109705635 -2.2503759869661195 1.0
0.2877772753966381 4.082716068059078 1.0
8.288088603934831 13.684880535952082 1.0
1.2989132435278812 2.600682474359049 1.0
4.60173116744353 11.34148308643691 1.0
7.843778522393883 12.420437132872717 1.0
6.444434850840245 9.163140249612002 1.0
6.830805589078228 7.373495117996239 1.0
4.543263542488683 4.937702523550578 1.0
7.016760598335343 10.033493835867292 1.0
2.4995764191293253 1.9658646661581907 1.0
4.610672069241156 8.343027550708506 1.0
6.682766292566009 15.090935255111436 1.0
6.156934053979133 5.86355769114802 1.0
5.18466580363568 8.545931412141549 1.0
4.521997582590146 3.478572068872811 1.0
7.25280123756395 11.35362594336467 1.0
7.057657638196931 2.6057208905513747 1.0
0.22738191783511574 1.4345569585790043 1.0
6.694669421992461 11.141994124392657 1.0
2.298267117191846 5.155012544570901 1.0
8.328645875922914 17.239339212577914 1.0
6.286084981396004 9.199476272995469 1.0
6.549578346703092 8.638012719124442 1.0
5.313933459782159 10.454457150181232 1.0
1.4967910415189793 6.647316869232898 1.0
4.435666098877592 3.3893177156201792 1.0
7.47510835280221 11.315040163573139 1.0
2.2847806916925766 6.171022592516694 1.0
3.3250815919618453 -5.952647326111665 1.0
3.4066051977996152 4.626891200257461 1.0
2.6651112856641155 8.344587527309283 1.0
8.145803086653952 4.35239619645216 1.0
6.321273204226785 9.049181214541264 1.0
6.882277937217515 -1.239068950151582 1.0
6.522808504207071 -0.3562866095787367 1.0
4.668528012435365 -3.1497248067034853 1.0
5.701618207452438 14.629059721048167 1.0
6.5463421526678855 8.579734645573335 1.0
1.3165970946690213 4.171394597755095 1.0
4.195628976931298 0.8575586206215586 1.0
3.8771885545704956 6.927468614225746 1.0
7.2073582984776365 11.016863436892125 1.0
1.8380277309714863 4.296208277204303 1.0
4.742657566229056 9.613773289291968 1.0
7.950191010304781 6.587525423897629 1.0
