x,y,errors
-4.709418837675351,-143.28512753813135,1.0
-4.66933867735471,-142.9634936344136,1.0
-4.629258517034068,-140.00994457265338,1.0
-4.589178356713427,-139.91806485336792,1.0
-4.5490981963927855,-137.68964678790294,1.0
-4.509018036072145,-138.2589460533983,1.0
-4.468937875751503,-135.48577417651808,1.0
-4.428857715430862,-133.5869736694496,1.0
-4.388777555110221,-133.5443373795922,1.0
-4.348697394789579,-132.08883149908468,1.0
-4.308617234468938,-131.5843549952462,1.0
-4.268537074148297,-130.63955009594324,1.0
-4.228456913827656,-129.91773190856813,1.0
-4.188376753507014,-125.64210422805309,1.0
-4.148296593186373,-127.11673241443884,1.0
-4.108216432865731,-124.94243722525867,1.0
-4.0681362725450905,-125.40965134973351,1.0
-4.028056112224449,-122.86971283992068,1.0
-3.987975951903808,-121.49584423342529,1.0
-3.947895791583167,-119.13393327012649,1.0
-3.907815631262525,-119.54127280274858,1.0
-3.8677354709418843,-118.49267575253755,1.0
-3.8276553106212425,-116.25441673429209,1.0
-3.7875751503006017,-114.21161493528868,1.0
-3.74749498997996,-113.97397567462511,1.0
-3.707414829659319,-110.45278834866133,1.0
-3.6673346693386772,-112.7956594693076,1.0
-3.6272545090180364,-110.83992517153987,1.0
-3.5871743486973955,-107.92975116346541,1.0
-3.5470941883767537,-106.47351375376766,1.0
-3.507014028056113,-106.2846843581184,1.0
-3.466933867735471,-103.87453782326561,1.0
-3.42685370741483,-103.29038280769501,1.0
-3.3867735470941884,-100.49986667406695,1.0
-3.3466933867735476,-100.22104952530147,1.0
-3.306613226452906,-100.39841729990671,1.0
-3.266533066132265,-99.16038392973378,1.0
-3.226452905811623,-97.15589056374263,1.0
-3.1863727454909823,-96.75585732055355,1.0
-3.1462925851703414,-93.98268164880871,1.0
-3.1062124248496996,-92.82744169306045,1.0
-3.0661322645290587,-91.85937273956364,1.0
-3.026052104208417,-89.70799963984531,1.0
-2.985971943887776,-90.47553460881706,1.0
-2.9458917835671343,-88.22487395247946,1.0
-2.9058116232464934,-87.33578990436305,1.0
-2.8657314629258517,-85.58747415257449,1.0
-2.825651302605211,-85.89011375370299,1.0
-2.785571142284569,-84.26191469018815,1.0
-2.745490981963928,-83.17204742334447,1.0
-2.7054108216432873,-82.15661960556527,1.0
-2.6653306613226455,-77.71500035549559,1.0
-2.6252505010020046,-79.07019597908858,1.0
-2.585170340681363,-77.68107611910372,1.0
-2.545090180360722,-76.91352163299003,1.0
-2.50501002004008,-74.20274194971181,1.0
-2.4649298597194393,-74.38240400038522,1.0
-2.4248496993987976,-74.18555141711273,1.0
-2.3847695390781567,-72.02497545369343,1.0
-2.344689378757515,-69.89921835988861,1.0
-2.304609218436874,-67.9818149805464,1.0
-2.264529058116233,-67.23361067405683,1.0
-2.2244488977955914,-67.24047024945482,1.0
-2.1843687374749505,-64.44809176088704,1.0
-2.1442885771543088,-63.78416690118185,1.0
-2.104208416833668,-60.63787831946219,1.0
-2.064128256513026,-62.978913994321566,1.0
-2.0240480961923852,-59.905162893219355,1.0
-1.9839679358717444,-58.18791466754048,1.0
-1.9438877755511026,-57.31086464898583,1.0
-1.9038076152304608,-56.21836445987592,1.0
-1.8637274549098208,-54.495216780864205,1.0
-1.823647294589179,-52.17429584097139,1.0
-1.7835671342685373,-52.61576654232008,1.0
-1.7434869739478955,-52.186731589274615,1.0
-1.7034068136272555,-50.11698361907566,1.0
-1.6633266533066138,-49.38153029042428,1.0
-1.623246492985972,-47.522283600618245,1.0
-1.5831663326653302,-44.88950794380428,1.0
-1.5430861723446903,-45.170625520332024,1.0
-1.5030060120240485,-43.93604434629089,1.0
-1.4629258517034067,-42.93009665929059,1.0
-1.4228456913827667,-41.75349020582691,1.0
-1.382765531062125,-40.01144065525667,1.0
-1.3426853707414832,-40.41860914850671,1.0
-1.3026052104208414,-38.205558348185434,1.0
-1.2625250501002014,-36.09859019614624,1.0
-1.2224448897795597,-34.68155420770554,1.0
-1.182364729458918,-33.00812895957033,1.0
-1.1422845691382761,-32.06781297769572,1.0
-1.1022044088176361,-30.10458246559,1.0
-1.0621242484969944,-31.210209711896727,1.0
-1.0220440881763526,-28.830467861021774,1.0
-0.9819639278557126,-28.838628553793278,1.0
-0.9418837675350709,-26.356832900758178,1.0
-0.9018036072144291,-26.032658326749118,1.0
-0.8617234468937873,-23.857686947941446,1.0
-0.8216432865731473,-21.923594240049002,1.0
-0.7815631262525056,-19.78228640304195,1.0
-0.7414829659318638,-17.6015205194726,1.0
-0.701402805611222,-19.007849995920314,1.0
-0.661322645290582,-16.45593757566107,1.0
-0.6212424849699403,-15.52461523055403,1.0
-0.5811623246492985,-14.924225388711942,1.0
-0.5410821643286585,-12.452186156743885,1.0
-0.5010020040080168,-12.511857290102707,1.0
-0.460921843687375,-10.764753774918892,1.0
-0.4208416833667332,-8.331553118846642,1.0
-0.38076152304609323,-6.870648877465647,1.0
-0.34068136272545146,-6.160772979741641,1.0
-0.3006012024048097,-6.108598403503881,1.0
-0.26052104208416793,-5.558030948375055,1.0
-0.22044088176352794,-3.7207749940604398,1.0
-0.18036072144288617,-0.8265801502779919,1.0
-0.1402805611222444,1.5738321504181314,1.0
-0.10020040080160442,0.9133356007855483,1.0
-0.06012024048096265,1.70074311431337,1.0
-0.020040080160320883,5.004401851285052,1.0
0.020040080160320883,5.109344006971957,1.0
0.060120240480960874,7.442260294105781,1.0
0.10020040080160264,8.300421985184428,1.0
0.1402805611222444,9.057488905857443,1.0
0.18036072144288617,9.045664351011768,1.0
0.22044088176352616,11.865233124334729,1.0
0.26052104208416793,14.155696018857896,1.0
0.3006012024048097,13.644118259299091,1.0
0.3406813627254497,14.301216104037612,1.0
0.38076152304609145,17.912254177819985,1.0
0.4208416833667332,16.47425276613429,1.0
0.460921843687375,19.493512897051005,1.0
0.501002004008015,21.42999991526811,1.0
0.5410821643286567,22.96201602702029,1.0
0.5811623246492985,22.6764641527272,1.0
0.6212424849699403,25.76345007337707,1.0
0.6613226452905803,26.358465334788438,1.0
0.701402805611222,27.783817181083215,1.0
0.7414829659318638,29.05591301074833,1.0
0.7815631262525038,30.915458157532036,1.0
0.8216432865731456,30.54416272614596,1.0
0.8617234468937873,33.3733274271596,1.0
0.9018036072144291,33.70873712620503,1.0
0.9418837675350691,38.18939003938894,1.0
0.9819639278557108,36.75709854762064,1.0
1.0220440881763526,38.83065421327668,1.0
1.0621242484969944,38.7055721504778,1.0
1.1022044088176344,41.538960961550494,1.0
1.1422845691382761,43.89295586216467,1.0
1.182364729458918,43.38435957319454,1.0
1.222444889779558,44.78211378095733,1.0
1.2625250501001997,47.30614463569049,1.0
1.3026052104208414,50.12255044290716,1.0
1.3426853707414832,48.28923790110679,1.0
1.3827655310621232,52.24407059963926,1.0
1.422845691382765,52.82509221955426,1.0
1.4629258517034067,53.914404975174946,1.0
1.5030060120240485,54.08389830040797,1.0
1.5430861723446885,55.97460048604369,1.0
1.5831663326653302,58.250759956028475,1.0
1.623246492985972,60.99014401487192,1.0
1.663326653306612,61.97142798127475,1.0
1.7034068136272538,63.43489942571784,1.0
1.7434869739478955,63.34842447428313,1.0
1.7835671342685373,63.930836179807386,1.0
1.8236472945891773,67.33439164660882,1.0
1.863727454909819,68.04227577530294,1.0
1.9038076152304608,69.21989396374492,1.0
1.9438877755511026,71.97710087535677,1.0
1.9839679358717426,71.88373675944982,1.0
2.0240480961923843,74.13116759819418,1.0
2.064128256513026,76.74092394581386,1.0
2.104208416833666,77.794584451222,1.0
2.144288577154308,79.96225897730966,1.0
2.1843687374749496,80.6429045198244,1.0
2.2244488977955914,81.86858420759015,1.0
2.2645290581162314,82.99397633720089,1.0
2.304609218436873,84.22617632840058,1.0
2.344689378757515,86.3268922965741,1.0
2.3847695390781567,88.66337830583797,1.0
2.4248496993987967,88.6225281633426,1.0
2.4649298597194385,92.30573044441378,1.0
2.50501002004008,93.79900833929246,1.0
2.54509018036072,93.41617507613086,1.0
2.585170340681362,95.67312731810921,1.0
2.6252505010020037,96.83671578946381,1.0
2.6653306613226455,100.15759846602477,1.0
2.7054108216432855,100.51328365664621,1.0
2.7454909819639273,102.20222613364905,1.0
2.785571142284569,103.31440989901263,1.0
2.825651302605209,103.55692186079791,1.0
2.865731462925851,106.54419270440034,1.0
2.9058116232464926,108.07074456868997,1.0
2.9458917835671343,109.28008308065249,1.0
2.9859719438877743,111.92898253410725,1.0
3.026052104208416,111.81828132118,1.0
3.066132264529058,115.24365334570129,1.0
3.1062124248496996,113.31792478224291,1.0
3.1462925851703396,117.08486187742744,1.0
3.1863727454909814,117.83297890435009,1.0
3.226452905811623,119.8023399981772,1.0
3.266533066132263,122.0125340999298,1.0
3.306613226452905,125.6222320202394,1.0
3.3466933867735467,124.25543968716475,1.0
3.3867735470941884,129.63231709056905,1.0
3.4268537074148284,130.80330372514263,1.0
3.46693386773547,131.62086334786014,1.0
3.507014028056112,133.72079975501873,1.0
3.5470941883767537,136.20947082456502,1.0
3.5871743486973937,136.86618920187786,1.0
3.6272545090180355,138.2541227980156,1.0
3.6673346693386772,139.36048918033333,1.0
3.7074148296593172,138.84963967505695,1.0
3.747494989979959,145.57208889151065,1.0
3.7875751503006008,145.17262042221336,1.0
3.8276553106212425,146.41469150982317,1.0
3.8677354709418825,151.08840082455268,1.0
3.9078156312625243,151.1111851050439,1.0
3.947895791583166,152.28396126987127,1.0
3.987975951903808,154.65046731199487,1.0
4.028056112224448,155.5929287853853,1.0
4.06813627254509,158.07910602974158,1.0
4.108216432865731,160.6564336388528,1.0
4.148296593186371,163.49221258110362,1.0
4.188376753507013,163.41272893304156,1.0
4.228456913827655,166.24268100502482,1.0
4.268537074148297,168.59248045986797,1.0
4.308617234468937,170.82637246175793,1.0
4.348697394789578,172.463296362599,1.0
4.38877755511022,174.78695587033332,1.0
4.428857715430862,177.06232990524714,1.0
4.468937875751502,177.5066554160456,1.0
4.509018036072144,182.0942187019331,1.0
4.5490981963927855,182.97460631976307,1.0
4.589178356713425,183.96514299881014,1.0
4.629258517034067,185.2970561070712,1.0
4.669338677354709,189.35566731154313,1.0
4.709418837675351,190.7520136053527,1.0
4.749498997995991,193.79008431357101,1.0
4.7895791583166325,195.82031336635262,1.0
4.829659318637274,197.43326818921128,1.0
4.869739478957916,199.99797094773965,1.0
4.909819639278556,201.2124204883676,1.0
4.949899799599198,203.34668990800952,1.0
4.98997995991984,207.36007763211086,1.0
5.0300601202404795,206.94568579342908,1.0
5.070140280561121,210.5614040048629,1.0
5.110220440881763,213.28046986414512,1.0
5.150300601202405,217.47492989194365,1.0
5.190380761523045,218.54489181583727,1.0
5.230460921843687,222.0133241882137,1.0
5.270541082164328,221.88482899916576,1.0
5.31062124248497,225.92419786550022,1.0
5.35070140280561,231.01426328710016,1.0
5.390781563126252,231.43920520799608,1.0
5.430861723446894,233.17170283671973,1.0
5.470941883767534,235.532739521764,1.0
5.511022044088175,240.70869919785542,1.0
5.551102204408817,242.3554118297829,1.0
5.591182364729459,244.36783613774725,1.0
5.631262525050099,246.29263060824385,1.0
5.671342685370741,250.41224664636053,1.0
5.7114228456913825,252.96531103453825,1.0
5.751503006012024,254.17365512432752,1.0
5.791583166332664,259.3946202409177,1.0
5.831663326653306,260.9093110556135,1.0
5.871743486973948,264.4615687482556,1.0
5.911823647294588,265.7218643816581,1.0
5.9519038076152295,268.41862578540844,1.0
5.991983967935871,274.0075051358916,1.0
6.032064128256511,273.2279563903943,1.0
6.072144288577153,279.4088732275747,1.0
6.112224448897795,281.79304754559917,1.0
6.152304609218437,285.12854758324374,1.0
6.192384769539078,287.77658408671033,1.0
6.23246492985972,291.9866437121934,1.0
6.272545090180358,295.9041472783095,1.0
6.312625250501,298.86371228068714,1.0
6.352705410821642,301.15155624466877,1.0
6.392785571142284,307.49297495281513,1.0
6.432865731462925,308.3061647943084,1.0
6.472945891783567,311.40588661980803,1.0
6.513026052104209,315.87762997815105,1.0
6.553106212424851,317.9063084648657,1.0
6.593186372745489,322.3598934316579,1.0
6.633266533066131,326.05410486133144,1.0
6.673346693386772,330.4452925749714,1.0
6.713426853707414,333.2483376997819,1.0
6.753507014028056,337.4277219154143,1.0
6.793587174348698,342.0755161057503,1.0
6.8336673346693395,347.49147356128174,1.0
6.873747494989978,348.37716154554124,1.0
6.9138276553106195,353.44512973274647,1.0
6.953907815631261,357.2758866617909,1.0
6.993987975951903,362.0021382943786,1.0
7.034068136272545,366.4420563131063,1.0
7.074148296593187,370.95947193805904,1.0
7.114228456913828,373.5414998984906,1.0
7.1543086172344665,378.70055263757627,1.0
7.194388777555108,382.43327108886757,1.0
7.23446893787575,387.37508670838156,1.0
7.274549098196392,392.58688718156384,1.0
7.314629258517034,396.1632230640917,1.0
7.354709418837675,400.43177513394147,1.0
7.394789579158317,407.56051958996,1.0
7.434869739478959,411.5193867105058,1.0
7.474949899799597,416.9878971370051,1.0
7.515030060120239,420.8373852099494,1.0
7.555110220440881,428.45881414991453,1.0
7.595190380761522,433.6260083215668,1.0
7.635270541082164,437.83561553379275,1.0
7.675350701402806,444.7706109317986,1.0
7.715430861723448,449.01218332305433,1.0
7.755511022044086,454.4298023779405,1.0
7.795591182364728,460.7325246898569,1.0
7.8356713426853695,464.3124530538438,1.0
7.875751503006011,470.0490631120357,1.0
7.915831663326653,475.2952882431127,1.0
7.955911823647295,485.0039754158043,1.0
7.9959919839679365,488.7366220011732,1.0
8.036072144288575,496.21810372442053,1.0
8.076152304609217,501.5588179813344,1.0
8.116232464929858,507.50011522663294,1.0
8.1563126252505,515.1370149247354,1.0
8.196392785571142,519.950607603019,1.0
8.236472945891784,527.0573702196028,1.0
8.276553106212425,535.1912979227203,1.0
8.316633266533067,542.6315282490591,1.0
8.356713426853705,547.5537070085685,1.0
8.396793587174347,556.3075815712698,1.0
8.436873747494989,563.2874533477408,1.0
8.47695390781563,571.8219324064186,1.0
8.517034068136272,579.5818690008415,1.0
8.557114228456914,586.1937795674579,1.0
8.597194388777556,592.8776546593871,1.0
8.637274549098194,601.3616986505704,1.0
8.677354709418836,611.1344391609881,1.0
8.717434869739478,618.323424657126,1.0
8.75751503006012,626.1236432161055,1.0
8.797595190380761,635.0894642659274,1.0
8.837675350701403,643.5044677688023,1.0
8.877755511022045,650.7238705889313,1.0
8.917835671342683,661.6771095949547,1.0
8.957915831663325,668.2697405098035,1.0
8.997995991983966,679.2176244128585,1.0
9.038076152304608,688.7859387750136,1.0
9.07815631262525,696.891158100356,1.0
9.118236472945892,708.3104780769281,1.0
9.158316633266534,717.7620888781203,1.0
9.198396793587175,727.6984952823752,1.0
9.238476953907814,738.410867378466,1.0
9.278557114228455,748.8140329497313,1.0
9.318637274549097,760.7836897730767,1.0
9.358717434869739,771.052736473637,1.0
9.39879759519038,781.4150056541586,1.0
9.438877755511022,791.709758746361,1.0
9.478957915831664,806.9486365443069,1.0
9.519038076152302,815.619957795733,1.0
9.559118236472944,827.1823860501198,1.0
9.599198396793586,838.9207581556077,1.0
9.639278557114228,850.2177487151823,1.0
9.67935871743487,864.954556821446,1.0
9.719438877755511,877.6805805636077,1.0
9.759519038076153,889.8035793924153,1.0
9.799599198396791,901.589105243628,1.0
9.839679358717433,916.6206861163665,1.0
9.879759519038075,930.4089690984596,1.0
9.919839679358716,943.9937312388038,1.0
9.959919839679358,957.9016099107141,1.0
10.0,972.3567072989412,1.0
